datetime,address,c,h,l,o,type,v
2024-12-02 21:50:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 21:55:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 22:00:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 22:05:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 22:10:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 22:15:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 22:20:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 22:25:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 22:30:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 22:35:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 22:40:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 22:45:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 22:50:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 22:55:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 23:00:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 23:05:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 23:10:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 23:15:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 23:20:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 23:25:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 23:30:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 23:35:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 23:40:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 23:45:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 23:50:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-02 23:55:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 00:00:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 00:05:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 00:10:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 00:15:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 00:20:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 00:25:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 00:30:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 00:35:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 00:40:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 00:45:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 00:50:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 00:55:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 01:00:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 01:05:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 01:10:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 01:15:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 01:20:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 01:25:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 01:30:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 01:35:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 01:40:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 01:45:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 01:50:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 01:55:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 02:00:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 02:05:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 02:10:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 02:15:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 02:20:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 02:25:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 02:30:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 02:35:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 02:40:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 02:45:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 02:50:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 02:55:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 03:00:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 03:05:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 03:10:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 03:15:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 03:20:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 03:25:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 03:30:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 03:35:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 03:40:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 03:45:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 03:50:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 03:55:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 04:00:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 04:05:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 04:10:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 04:15:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 04:20:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 04:25:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 04:30:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 04:35:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 04:40:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 04:45:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 04:50:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 04:55:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 05:00:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 05:05:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 05:10:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 05:15:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 05:20:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 05:25:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 05:30:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 05:35:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 05:40:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 05:45:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 05:50:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 05:55:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 06:00:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 06:05:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 06:10:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 06:15:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 06:20:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 06:25:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 06:30:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 06:35:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 06:40:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 06:45:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 06:50:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 06:55:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 07:00:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 07:05:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 07:10:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 07:15:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 07:20:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 07:25:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 07:30:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 07:35:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 07:40:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
2024-12-03 07:45:00,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,5m,0.0
